C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/15/2017,04:00:00,REGULAR,0004745311,0002199158                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/15/2017,08:00:00,REGULAR,0004745691,0002199341                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/15/2017,12:00:00,REGULAR,0004746760,0002199601                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/15/2017,16:00:00,REGULAR,0004747392,0002199811                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/15/2017,20:00:00,REGULAR,0004748000,0002199944                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/16/2017,00:00:00,REGULAR,0004748212,0002200017                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/16/2017,04:00:00,REGULAR,0004748242,0002200050                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/16/2017,08:00:00,REGULAR,0004748577,0002200253                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/16/2017,12:00:00,REGULAR,0004749613,0002200529                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/16/2017,16:00:00,REGULAR,0004750254,0002200747                                          
C008,R099,00-03-04,DEKALB AV,BDNQR,BMT,06/16/2017,20:00:00,REGULAR,0004750832,0002200902                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/10/2017,00:00:00,REGULAR,0000006838,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/10/2017,04:00:00,REGULAR,0000006838,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/10/2017,08:00:00,REGULAR,0000006838,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/10/2017,12:00:00,REGULAR,0000006838,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/10/2017,16:00:00,REGULAR,0000006838,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/10/2017,20:00:00,REGULAR,0000006838,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/11/2017,00:00:00,REGULAR,0000006839,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/11/2017,04:00:00,REGULAR,0000006839,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/11/2017,08:00:00,REGULAR,0000006839,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/11/2017,12:00:00,REGULAR,0000006839,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/11/2017,16:00:00,REGULAR,0000006841,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/11/2017,20:00:00,REGULAR,0000006842,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/12/2017,00:00:00,REGULAR,0000006842,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/12/2017,04:00:00,REGULAR,0000006842,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/12/2017,08:00:00,REGULAR,0000006842,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/12/2017,12:00:00,REGULAR,0000006843,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/12/2017,16:00:00,REGULAR,0000006845,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/12/2017,20:00:00,REGULAR,0000006845,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/13/2017,00:00:00,REGULAR,0000006846,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/13/2017,04:00:00,REGULAR,0000006846,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/13/2017,08:00:00,REGULAR,0000006846,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/13/2017,12:00:00,REGULAR,0000006846,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/13/2017,16:00:00,REGULAR,0000006847,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/13/2017,20:00:00,REGULAR,0000006847,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/14/2017,00:00:00,REGULAR,0000006849,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/14/2017,04:00:00,REGULAR,0000006849,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/14/2017,08:00:00,REGULAR,0000006849,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/14/2017,12:00:00,REGULAR,0000006849,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/14/2017,16:00:00,REGULAR,0000006852,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/14/2017,20:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/15/2017,00:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/15/2017,04:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/15/2017,08:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/15/2017,12:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/15/2017,16:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/15/2017,20:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/16/2017,00:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/16/2017,04:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/16/2017,08:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/16/2017,12:00:00,REGULAR,0000006854,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/16/2017,16:00:00,REGULAR,0000006855,0000000000                                          
C008,R099,00-04-00,DEKALB AV,BDNQR,BMT,06/16/2017,20:00:00,REGULAR,0000006855,0000000000                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/10/2017,00:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/10/2017,04:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/10/2017,08:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/10/2017,12:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/10/2017,16:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/10/2017,20:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/11/2017,00:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/11/2017,04:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/11/2017,08:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/11/2017,12:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/11/2017,16:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/11/2017,20:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/12/2017,00:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/12/2017,04:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/12/2017,08:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/12/2017,12:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/12/2017,16:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/12/2017,20:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/13/2017,00:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/13/2017,04:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/13/2017,08:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/13/2017,12:00:00,REGULAR,0000000003,0000001800                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/13/2017,16:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/13/2017,20:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/14/2017,00:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/14/2017,04:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/14/2017,08:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/14/2017,12:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/14/2017,16:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/14/2017,20:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/15/2017,00:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/15/2017,04:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/15/2017,08:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/15/2017,12:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/15/2017,16:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/15/2017,20:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/16/2017,00:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/16/2017,04:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/16/2017,08:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/16/2017,12:00:00,REGULAR,0000000003,0000001801                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/16/2017,16:00:00,REGULAR,0000000003,0000001802                                          
C008,R099,00-04-01,DEKALB AV,BDNQR,BMT,06/16/2017,20:00:00,REGULAR,0000000003,0000001802                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/10/2017,00:00:00,REGULAR,0002411550,0000094432                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/10/2017,04:00:00,REGULAR,0002411602,0000094444                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/10/2017,08:00:00,REGULAR,0002411769,0000094453                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/10/2017,12:00:00,REGULAR,0002412329,0000094497                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/10/2017,16:00:00,REGULAR,0002412859,0000094542                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/10/2017,20:00:00,REGULAR,0002413291,0000094588                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/11/2017,00:00:00,REGULAR,0002413498,0000094618                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/11/2017,04:00:00,REGULAR,0002413545,0000094624                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/11/2017,08:00:00,REGULAR,0002413681,0000094630                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/11/2017,12:00:00,REGULAR,0002414165,0000094672                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/11/2017,16:00:00,REGULAR,0002414591,0000094721                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/11/2017,20:00:00,REGULAR,0002414883,0000094790                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/12/2017,00:00:00,REGULAR,0002415043,0000094817                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/12/2017,04:00:00,REGULAR,0002415071,0000094821                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/12/2017,08:00:00,REGULAR,0002415676,0000094843                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/12/2017,12:00:00,REGULAR,0002416982,0000094874                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/12/2017,16:00:00,REGULAR,0002417549,0000094939                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/12/2017,20:00:00,REGULAR,0002418363,0000095001                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/13/2017,00:00:00,REGULAR,0002418584,0000095028                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/13/2017,04:00:00,REGULAR,0002418622,0000095036                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/13/2017,08:00:00,REGULAR,0002419247,0000095048                                          
C008,R099,00-06-00,DEKALB AV,BDNQR,BMT,06/13/2017,12:00:00,REGULAR,0002420685,0000095092                                          
